time,MILLCREEK0,MILLCREEK1,MILLCREEK2,MILLCREEK3,MILLCREEK4,MILLCREEK5,MILLCREEK6,MILLCREEK7
393.0000000000,-53717.10182652844,-42963.80895946571,-51140.33184251848,-29853.87695990405,-30616.86876382263,-16632.48654661933,.000000000000000,.000000000000000
394.0000000000,-55029.25528815560,-44219.73478897821,-52375.91207379675,-30964.36863739205,-31701.06636533795,-17647.92519265309,.000000000000000,.000000000000000
395.0000000000,-53738.90244904850,-43052.98219369059,-51449.98129255157,-30061.34486642998,-30812.52310107653,-16758.77144462935,.000000000000000,.000000000000000
396.0000000000,-53250.34296489883,-42567.07859256260,-51000.08308035867,-29659.14128101779,-30422.95179111930,-16389.54530410111,.000000000000000,.000000000000000
397.0000000000,-53865.73757281444,-43093.17981452029,-51445.92270136320,-30090.38317542642,-30850.03858563743,-16809.16839476986,.000000000000000,.000000000000000
398.0000000000,-53321.73537346898,-42581.88969747740,-50988.34663915935,-29669.73623620410,-30439.34548456172,-16415.84832520204,.000000000000000,.000000000000000
399.0000000000,-53087.75063844638,-42337.58754083572,-50726.23378003378,-29448.03360716892,-30225.73544095407,-16225.56931367517,.000000000000000,.000000000000000
400.0000000000,-54767.93240976953,-43893.66502599859,-52164.45176382802,-30787.16749477223,-31540.78924540152,-17489.49980178184,.000000000000000,.000000000000000
401.0000000000,-55469.66117388479,-44593.23270737215,-52934.82475753146,-31446.13541713617,-32178.57559989898,-18059.47685973332,.000000000000000,.000000000000000
402.0000000000,-54192.97409288244,-43430.69675121901,-51984.06893121509,-30521.66253903271,-31267.56710706530,-17149.60422036011,.000000000000000,.000000000000000
403.0000000000,-55459.85106954329,-44591.89014768864,-53094.60537924786,-31550.94595544609,-32280.09663240827,-18111.84462108204,.000000000000000,.000000000000000
404.0000000000,-54342.71435057159,-43558.30805350660,-52218.74360908916,-30715.30826417492,-31459.48588731368,-17301.52230988763,.000000000000000,.000000000000000
405.0000000000,-53908.62111082905,-43111.08451190498,-51774.15530958438,-30327.09976614306,-31085.18712861445,-16954.87798765348,.000000000000000,.000000000000000
406.0000000000,-57661.60724102677,-46703.82787157808,-55490.08774851660,-33838.42433085860,-34559.10809029776,-20281.77816646491,.000000000000000,.000000000000000
407.0000000000,-60130.06809234477,-49196.20327164245,-58070.43929649303,-36104.71957220341,-36748.58416614722,-22250.46388866901,.000000000000000,.000000000000000
408.0000000000,-57023.14505333779,-46284.42754518534,-55646.12756527548,-33705.53884709824,-34379.06097813093,-19854.27820495531,.000000000000000,.000000000000000
409.0000000000,-55909.76564251076,-45127.82485858938,-54549.70807361173,-32700.05908315172,-33406.82149295301,-18919.59513102181,.000000000000000,.000000000000000
410.0000000000,-56280.51442396639,-45348.87956700331,-54641.33591683469,-32826.69262325337,-33547.06207880004,-19083.09583632191,.000000000000000,.000000000000000
411.0000000000,-56189.89810054486,-45184.00381183272,-54451.32966185673,-32675.94789897055,-33412.64117852022,-18975.73252406524,.000000000000000,.000000000000000
412.0000000000,-55882.56263565146,-44824.92256398925,-54055.97757093039,-32331.70102150904,-33084.05271743583,-18684.81088258993,.000000000000000,.000000000000000
413.0000000000,-56792.85624828959,-45633.87130405698,-54761.95390065746,-33003.30630700281,-33748.19566120696,-19341.10420296210,.000000000000000,.000000000000000
414.0000000000,-56889.33538367075,-45711.46638613333,-54892.71963333367,-33112.38166552639,-33857.75070352720,-19441.38891319686,.000000000000000,.000000000000000
415.0000000000,-56484.80577607675,-45304.87326103064,-54514.41006566543,-32750.00842832499,-33501.56097884155,-19098.47248282706,.000000000000000,.000000000000000
416.0000000000,-55916.17555440953,-44748.60340329960,-53994.31091239095,-32286.10754029200,-33052.58973717848,-18684.47076366277,.000000000000000,.000000000000000
417.0000000000,-55656.24275765161,-44463.06832546872,-53669.40928804905,-32018.39223885172,-32796.40256859500,-18467.37375516212,.000000000000000,.000000000000000
418.0000000000,-55503.08428534787,-44281.43468702562,-53429.46027815173,-31828.44568255379,-32614.83470094201,-18323.23297783360,.000000000000000,.000000000000000
419.0000000000,-55827.95060876807,-44539.34032870516,-53674.94618411493,-32088.31001740669,-32879.31810822799,-18601.08860710700,.000000000000000,.000000000000000
420.0000000000,-57553.68788118598,-46172.89475947333,-55204.66836819743,-33498.25560103636,-34256.88654639266,-19915.54023655292,.000000000000000,.000000000000000
421.0000000000,-59189.61525348920,-47812.19513101398,-56871.30193150984,-34969.02587452535,-35678.68869652398,-21219.75172837489,.000000000000000,.000000000000000
422.0000000000,-57265.72840219070,-46047.17647008772,-55443.07267484841,-33563.09630073325,-34290.42526164380,-19825.43114756266,.000000000000000,.000000000000000
423.0000000000,-56547.31851884731,-45322.66787725612,-54764.12840066102,-32947.13346728017,-33692.53143427757,-19257.20870408788,.000000000000000,.000000000000000
424.0000000000,-56235.03858112506,-44969.30147796506,-54366.76521355686,-32617.29172726601,-33378.05880495031,-18982.73161931927,.000000000000000,.000000000000000
425.0000000000,-62785.67155103297,-51321.06104715213,-61386.23257269843,-39267.63171145822,-39868.39450047158,-25316.30616206542,.000000000000000,.000000000000000
426.0000000000,-66018.85669066972,-54647.22096803609,-65140.58202627750,-42562.77260783863,-43057.88671205493,-28108.26931017695,.000000000000000,.000000000000000
427.0000000000,-61499.45903583590,-50353.92856739868,-61257.85080841911,-38696.78194572024,-39265.74357055310,-24191.07605378478,.000000000000000,.000000000000000
428.0000000000,-59891.02855906480,-48655.37281367656,-59530.30044402940,-37087.32449789459,-37722.46984864710,-22677.50025376203,.000000000000000,.000000000000000
429.0000000000,-59256.90403664620,-47878.91931011662,-58604.25455063683,-36295.03622595906,-36983.91536841790,-22017.04019543930,.000000000000000,.000000000000000
430.0000000000,-58954.64113960326,-47449.85813824055,-58010.77017826701,-35818.79434622328,-36548.09260693254,-21666.45036122223,.000000000000000,.000000000000000
431.0000000000,-64440.59280818276,-52709.55251926597,-63155.32390388502,-40663.33812175518,-41321.19768706642,-26256.26709043703,.000000000000000,.000000000000000
432.0000000000,-61386.46276586853,-49827.69001279669,-60672.09563436028,-38218.50722590195,-38905.63141246176,-23843.26909551682,.000000000000000,.000000000000000
433.0000000000,-60273.40184763370,-48661.42921353200,-59512.35135867596,-37151.72224752924,-37872.80062908531,-22868.76331339372,.000000000000000,.000000000000000
434.0000000000,-59813.52104052687,-48107.52526345980,-58851.51009371960,-36588.99876120922,-37339.49063587697,-22408.41256191887,.000000000000000,.000000000000000
435.0000000000,-59583.68414477033,-47790.22700584361,-58406.20145057032,-36228.13061233953,-37000.53014650503,-22139.38117249592,.000000000000000,.000000000000000
436.0000000000,-59995.01175071439,-48080.99651902155,-58581.85977589256,-36430.27352821275,-37205.76587232515,-22386.71835100875,.000000000000000,.000000000000000
437.0000000000,-61287.37002500634,-49268.49296392945,-59636.30146531964,-37403.94049256822,-38153.35911268202,-23307.81671603260,.000000000000000,.000000000000000
438.0000000000,-60197.33436780571,-48258.03712162022,-58740.93878436531,-36545.98924100670,-37308.47447741627,-22490.90646275764,.000000000000000,.000000000000000
439.0000000000,-59744.44238486195,-47793.17770395147,-58247.43217417331,-36106.64932303689,-36880.62513045674,-22107.12885798185,.000000000000000,.000000000000000
